timestamp_utc,K,T_ambient,T_oil_hb,lo68,hi68,lo80,hi80,T_hs_hb,hs_lo68,hs_hi68,hs_lo80,hs_hi80
2025-11-23 00:00:00+00:00,0.2266247894747618,3.954166666666667,52.774851141531094,44.397833184873136,61.15186909818905,41.979441242119734,63.570261040942455,56.54946896022775,48.17245100356979,64.92648691688571,45.75405906081639,67.34487885963911
2025-11-24 00:00:00+00:00,0.3111117675909007,0.47500000000000003,55.493736139879985,47.026861758306936,63.960610521453034,44.58252883570323,66.40494344405674,61.192290792467055,52.725416410894,69.65916517404011,50.2810834882903,72.10349809664382
2025-11-25 00:00:00+00:00,0.3114628221945606,1.0333333333333334,56.081886333943984,47.52645971627405,64.63731295161392,45.056562324858476,67.1072103430295,61.78880163159683,53.233375013926896,70.34422824926676,50.763477622511324,72.81412564068235
2025-11-26 00:00:00+00:00,0.3247651511187057,-0.016666666666666653,56.18649894158903,47.54335753476772,64.82964034841034,45.04813744016093,67.32486044301713,62.21228343499703,53.56914202817573,70.85542484181833,51.07392193356893,73.35064493642514
2025-11-27 00:00:00+00:00,0.2702596244077173,4.904166666666667,56.682758478319684,47.95311807930123,65.41239887733815,45.432926274371226,67.93259068226814,61.428333762859616,52.69869336384116,70.15797416187807,50.178501558911165,72.67816596680807
2025-11-28 00:00:00+00:00,0.23979951884939357,7.925,57.58402166421787,48.76858740102411,66.39945592741164,46.2236274517577,68.94441587667804,61.64636052693558,52.830926263741816,70.46179479012935,50.28596631447541,73.00675473939575
2025-11-29 00:00:00+00:00,0.21413703560920463,7.529166666666666,55.5989475942886,46.6985141173822,64.499381071195,44.12901543432692,67.06887975425029,59.10543812242517,50.20500464551877,68.00587159933157,47.63550596246348,70.57537028238686
2025-11-30 00:00:00+00:00,0.21830646763446904,7.1000000000000005,55.41576224770461,46.43103767215978,64.40048682324945,43.83720468364548,66.99431981176375,59.01126753056198,50.02654295501715,67.99599210610681,47.43270996650285,70.58982509462112
2025-12-01 00:00:00+00:00,0.26356969623565074,6.729166666666667,58.02054450909931,48.95216745064243,67.08892156755618,46.33418452097813,69.70690449722049,62.613978362809846,53.545601304352964,71.68235542126672,50.92761837468866,74.30033835093103
2025-12-02 00:00:00+00:00,0.258771196700799,5.6499999999999995,56.599433567209594,47.448343094163725,65.75052404025546,44.806481326417114,68.39238580800208,61.084450246629096,51.93335977358323,70.23554071967496,49.291498005836615,72.87740248742158
2025-12-03 00:00:00+00:00,0.2680564715486647,4.479166666666667,56.095958727248444,46.86284183712315,65.32907561737375,44.19729956311713,67.99461789137976,60.79130399919226,51.558187109066964,70.02442088931755,48.89264483506094,72.68996316332358
2025-12-04 00:00:00+00:00,0.26293414767025414,5.008333333333334,56.25406061233975,46.93969477397164,65.56842645070786,44.250696444027305,68.25742478065219,60.83310061891723,51.51873478054912,70.14746645728533,48.829736450604784,72.83646478722967
2025-12-05 00:00:00+00:00,0.2626542044889523,4.970833333333333,56.19648764958605,46.80155697650948,65.5914183226626,44.089300089864395,68.3036752093077,60.769190837045564,51.374260163969,70.16412151012213,48.66200327732391,72.87637839676722
2025-12-06 00:00:00+00:00,0.22511705404139112,4.916666666666667,53.64443068941861,44.16974609876758,63.11911528006964,41.434464762054105,65.85439661678312,57.3864348308281,47.91175024017707,66.86111942147913,45.17646890346359,69.59640075819262
2025-12-07 00:00:00+00:00,0.22496109668574935,5.495833333333334,54.2140212346158,44.66012306161943,63.76791940761217,41.901973266190474,66.52606920304112,57.95265560849174,48.39875743549537,67.50655378148811,45.64060764006641,70.26470357691706
2025-12-08 00:00:00+00:00,0.2592293113340162,8.166666666666666,59.148474520178766,49.51590083358849,68.78104820676904,46.73503791647924,71.56191112387829,63.64381598205273,54.01124229546245,73.276389668643,51.230379378353206,76.05725258575225
2025-12-09 00:00:00+00:00,0.2391112815111088,8.083333333333334,57.697388535921,47.986956958494645,67.40782011334736,45.183616962208546,70.21116010963345,61.74457706175734,52.034145484330985,71.4550086391837,49.230805488044886,74.25834863546979
2025-12-10 00:00:00+00:00,0.24491702886584546,8.4375,58.434931050841044,48.64717438527641,68.22268771640569,45.82151112657237,71.04835097510973,62.610330455403435,52.8225737898388,72.39808712096807,49.99691053113476,75.22375037967211
2025-12-11 00:00:00+00:00,0.24789335496454343,8.595833333333333,58.793368589519915,48.928901806790826,68.657835372249,46.08109282388779,71.50564435515204,63.03485127773375,53.17038449500466,72.89931806046283,50.32257551210163,75.74712704336588
2025-12-12 00:00:00+00:00,0.2432000594236707,7.895833333333333,57.7789285325649,47.83836854251215,67.71948852261764,44.96859193336766,70.58926513176213,61.916315362747014,51.975755372694266,71.85687535279976,49.10597876354978,74.72665196194424
2025-12-13 00:00:00+00:00,0.2191337212565887,6.645833333333333,55.01096445377351,44.99494592049423,65.02698298705279,42.10338490860701,67.91854399894001,58.624192111911476,48.6081735786322,68.64021064519076,45.71661256674497,71.53177165707798
2025-12-14 00:00:00+00:00,0.2185687473978887,7.458333333333333,55.78972770690192,45.698745245944934,65.88071016785891,42.785542623686226,68.79391279011762,59.39084967001739,49.2998672090604,69.48183213097437,46.3866645868017,72.39503475323308
2025-12-15 00:00:00+00:00,0.26261532693642897,7.3875,58.61036834276089,48.44483679822609,68.7758998872957,45.51011232845589,71.7106243570659,63.18219165460641,53.01666011007161,73.34772319914121,50.08193564030141,76.28244766891142
2025-12-16 00:00:00+00:00,0.24832152871805915,6.708333333333333,56.934854415577675,46.69549950705641,67.17420932409894,43.739462700416986,70.13024613073836,61.18586350061869,50.94650859209742,71.42521840913994,47.990471785458,74.38125521577938
2025-12-17 00:00:00+00:00,0.24035972007843998,6.495833333333334,56.19155154449098,45.878879284630415,66.50422380435154,42.90167622376302,69.48142686521894,60.26623188952035,49.953559629659786,70.5789041493809,46.97635656879238,73.55610721024831
2025-12-18 00:00:00+00:00,0.2571270048363819,7.041666666666667,57.875379184857486,47.48982948653106,68.26092888318391,44.49158717149156,71.25917119822341,62.323384998342036,51.93783530001561,72.70893469666846,48.93959298497611,75.70717701170796
2025-12-19 00:00:00+00:00,0.24127197262896863,7.808333333333334,57.563992822222644,47.10617617778214,68.02180946666314,44.08707085383972,71.04091479060557,61.6587889645367,51.20097232009619,72.11660560897721,48.18186699615377,75.13571093291962
2025-12-20 00:00:00+00:00,0.21602052419546036,7.0625,55.24281251462711,44.71324586948929,65.77237915976494,41.67342677550642,68.81219825374781,58.78945055793277,48.25988391279495,69.31901720307059,45.22006481881208,72.35883629705346
2025-12-21 00:00:00+00:00,0.22442052529575254,4.283333333333333,52.96838034080176,42.367456986068916,63.5693036955346,39.3070376626919,66.62972301891162,56.69534002545617,46.09441667072333,67.29626338018902,43.033997347346315,70.35668270356602
2025-12-22 00:00:00+00:00,0.2918176270755632,-0.3,53.13169659741495,42.459696920407936,63.80369627442197,39.37875831367762,66.88463488115228,58.37516102610412,47.7031613490971,69.04716070311113,44.62222274236679,72.12809930984145
2025-12-23 00:00:00+00:00,0.2951463647025897,-0.08750000000000001,53.61075162469677,42.86835043010373,64.3531528192898,39.76708735185281,67.45441589754073,58.932103993044656,48.18970279845162,69.67450518763769,45.0884397202007,72.77576826588862
2025-12-24 00:00:00+00:00,0.31225732976765863,-1.8458333333333332,53.27032542275129,42.45792508286492,64.08272576263766,39.33645369542177,67.20419715008082,58.99617298872266,48.18377264883629,69.80857332860904,45.06230126139313,72.9300447160522
2025-12-25 00:00:00+00:00,0.25154630044985826,2.0833333333333335,52.52976696750279,41.64810427171974,63.41142966328584,38.5066372815092,66.55289665349638,56.852681634118895,45.971018938335845,67.73434432990194,42.8295519481253,70.87581132011249
2025-12-26 00:00:00+00:00,0.2263184671839785,4.204166666666667,53.00592255204562,42.05529053466958,63.956554569421655,38.893912538836204,67.11793256525503,56.77390905914619,45.823277041770154,67.72454107652223,42.66189904593678,70.8859190723556
2025-12-27 00:00:00+00:00,0.22106453253038674,4.6875,53.1685846557628,42.149357267975326,64.18781204355028,38.96817622385298,67.36899308767262,56.82325441155075,45.804027023763275,67.84248179933823,42.62284597964093,71.02366284346057
2025-12-28 00:00:00+00:00,0.22924433067199187,2.7083333333333335,51.691932878729524,40.60449966393822,62.77936609352083,37.40362803023754,65.9802377272215,55.52336850675714,44.43593529196583,66.61080172154844,41.235063658265155,69.81167335524913
2025-12-29 00:00:00+00:00,0.28309554048207614,0.9291666666666667,53.676764977348405,42.52139874962003,64.83213120507678,39.30091528603144,68.05261466866537,58.717411976817445,47.56204574908907,69.87277820454581,44.34156228550048,73.0932616681344
2025-12-30 00:00:00+00:00,0.3045320632169051,-1.0958333333333334,53.37027623092567,42.14747346157563,64.59307900027571,38.90752149621841,67.83303096563293,58.91265599446516,47.689853225115115,70.13545876381521,44.4499012597579,73.37541072917242
2025-12-31 00:00:00+00:00,0.29649093872614174,1.1916666666666667,54.99844487171126,43.70871744290068,66.28817230052184,40.44944475290752,69.54744499051499,60.35133341415168,49.0616059853411,71.64106084296226,45.80233329534794,74.90033353295541
2026-01-01 00:00:00+00:00,0.2547009432365261,4.429166666666666,55.0934759600399,43.73732724429621,66.4496246757836,40.45887915012254,69.72807276995727,59.48700060889079,48.130851893147096,70.84314932463448,44.85240379897343,74.12159741880815
2026-01-02 00:00:00+00:00,0.3239509957700792,-1.2166666666666666,54.91444498371856,43.49187654553086,66.33701342190626,40.19425349883475,69.63463646860238,60.92059897672562,49.49803053853792,72.34316741491332,46.20040749184181,75.64079046160944
2026-01-03 00:00:00+00:00,0.299723135407012,-5.208333333333333,48.86134806229178,37.373083952591465,60.3496121719921,34.056494982283645,63.66620114229992,54.29022122578446,42.80195711608414,65.77848533548477,39.48536814577632,69.0950743057926
2026-01-04 00:00:00+00:00,0.2917033805669587,-4.141666666666667,49.28093508608636,37.7272831388365,60.83458703333622,34.391817114629305,64.17005305754341,54.521731012443986,42.968079065194125,66.07538295969385,39.63261304098693,69.41084898390105
2026-01-05 00:00:00+00:00,0.3350492244247127,-4.675,52.453892308712646,40.83502179153669,64.0727628258886,37.48072757991922,67.42705703750607,58.72890415480878,47.110033637632824,70.34777467198474,43.75573942601535,73.70206888360221
2026-01-06 00:00:00+00:00,0.26835685585952024,-7.895833333333333,43.74294100334132,32.059631108030665,55.42625089865198,28.68673365673014,58.7991483499525,48.44512751503247,36.76181761972181,60.128437410343125,33.388920168421286,63.50133486164365
2026-01-07 00:00:00+00:00,0.3146776264414872,-0.5833333333333334,54.73983333369567,42.99203106501213,66.48763560237921,39.60051507463946,69.87915159275188,60.523442979798226,48.77564071111468,72.27124524848178,45.38412472074202,75.66276123885443
2026-01-08 00:00:00+00:00,0.3165536543441616,-2.4625,53.02222287793962,41.210433774880464,64.83401198099877,37.80044519133719,68.24400056454205,58.85069708420929,47.03890798115013,70.66248618726844,43.62891939760686,74.07247477081171
2026-01-09 00:00:00+00:00,0.3253670371811424,-4.195833333333334,52.06071636054766,40.18525746688397,63.93617525421135,36.75688781869555,67.36454490239976,58.10102272165616,46.22556382799247,69.97648161531986,42.79719417980405,73.40485126350826
2026-01-10 00:00:00+00:00,0.29117390212340005,-6.866666666666667,46.5138312888172,34.57520418255475,58.45245839507965,31.128598272109606,61.899064305524796,51.742264065947225,39.80363695968477,63.68089117220968,36.35703104923963,67.12749708265483
2026-01-11 00:00:00+00:00,0.2984759549511384,-9.345833333333333,44.62206608163354,32.620451361277055,56.62368080199003,29.15566132621783,60.08847083704925,50.021590424323314,38.01997570396683,62.0232051446798,34.555185668907605,65.48799517973903
2026-01-12 00:00:00+00:00,0.3442345832825732,-6.3125,51.66761510062166,39.603187451648566,63.732042749594754,36.12026372256443,67.21496647867889,58.167178688958344,46.10275103998525,70.23160633793144,42.619827310901115,73.71453006701557
2026-01-13 00:00:00+00:00,0.30078461592323924,0.12083333333333333,54.27747612390919,42.15090963088259,66.4040426169358,38.65004681171072,69.90490543610765,59.73135707467237,47.604790581645766,71.85792356769898,44.1039277624739,75.35878638687083
2026-01-14 00:00:00+00:00,0.2967559431634151,2.904166666666667,56.73239275625791,44.54384877300922,68.9209367395066,41.025093445577184,72.43969206693863,62.09150188734954,49.90295790410085,74.28004587059823,46.38420257666881,77.79880119803026
2026-01-15 00:00:00+00:00,0.29606186145894403,2.6833333333333336,56.45542520341165,44.20520571815143,68.70564468867187,40.668645064539874,72.24220534228343,61.798245326030575,49.54802584077035,74.0484648112908,46.0114651871588,77.58502546490234
2026-01-16 00:00:00+00:00,0.28648509262206173,4.645833333333333,57.65681806800977,45.345261480340156,69.96837465567938,41.790993194367516,73.52264294165202,62.77606389114849,50.46450730347888,75.0876204788181,46.91023901750624,78.64188876479074
2026-01-17 00:00:00+00:00,0.24468181649228374,3.7083333333333335,53.69005365282083,41.31755386747642,66.06255343816524,37.74569166694076,69.6344156387009,57.86024087051152,45.487741085167116,70.23274065585592,41.91587888463145,73.80460285639158
2026-01-18 00:00:00+00:00,0.26685083164137663,1.9749999999999999,53.50381043226428,41.07048444172913,65.93713642279943,37.48106210161842,69.52655876291014,58.17172046207295,45.738394471537795,70.6050464526081,42.14897213142709,74.19446879271881
2026-01-19 00:00:00+00:00,0.3260097494981768,-0.9166666666666666,55.396997313399275,42.90300284167994,67.89099178511862,39.296065895914325,71.49792873088423,61.45281946807729,48.958824996357954,73.94681393979663,45.351888050592336,77.55375088556224
2026-01-20 00:00:00+00:00,0.3090905507852881,-1.7083333333333333,53.13938468220206,40.58527543219104,65.69349393221309,36.960983731283065,69.31778563312106,58.78985756372146,46.235748313710445,71.34396681373248,42.61145661280246,74.96825851464047
2026-01-21 00:00:00+00:00,0.30412795960384725,-0.8791666666666668,53.55338742463688,40.93940497847923,66.16736987079453,37.297828265661636,69.80894658361213,59.08620817936982,46.47222573321217,71.70019062552747,42.830649020394574,75.34176733834506
2026-01-22 00:00:00+00:00,0.3244609602750727,-0.1875,55.98872310345594,43.315059761775125,68.66238644513676,39.656253553018004,72.32119265389387,62.007171372090845,49.33350803041003,74.68083471377166,45.67470182165292,78.33964092252877
2026-01-23 00:00:00+00:00,0.3290419211450644,-0.8083333333333332,55.77630313172013,43.0432941632219,68.50931210021835,39.36735524847377,72.18525101496648,61.90544889422412,49.1724399257259,74.63845786272235,45.49650101097777,78.31439677747048
2026-01-24 00:00:00+00:00,0.2948619518796435,-1.8708333333333333,51.80452526758363,39.01258412943405,64.5964664057332,35.3196318711559,68.28941866401135,57.119212418660176,44.3272712805106,69.91115355680975,40.63431902223245,73.6041058150879
2026-01-25 00:00:00+00:00,0.3002292436795661,-2.125,51.98610578058124,39.13536487636882,64.83684668479366,35.42543749863671,68.54677406252577,57.42689921594886,44.576158311736435,70.27764012016128,40.866230934004335,73.98756749789338
2026-01-26 00:00:00+00:00,0.33827492763733363,-2.8375,54.58770104251202,41.67830778487422,67.49709430014983,37.951447844781455,71.22395424024259,60.94136294119064,48.03196968355284,73.85075619882845,44.305109743460065,77.57761613892121
2026-01-27 00:00:00+00:00,0.3153957212993322,-2.1750000000000003,53.20989275864876,40.24233524215642,66.1774502751411,36.498683649509275,69.92110186778825,59.01066594336591,46.043108426873566,71.97822345985824,42.29945683422642,75.7218750525054
2026-01-28 00:00:00+00:00,0.3083801245412161,-4.645833333333333,50.14203922535884,37.11651637856058,63.167562072157104,33.35613056276909,66.92794788794859,55.775634472322665,42.750111625524404,68.80115731912093,38.98972580973291,72.56154313491243
2026-01-29 00:00:00+00:00,0.31334194771897295,-4.504166666666666,50.70456179439617,37.62128916728903,63.78783442150331,33.84423135626995,67.5648922325224,56.4562779836002,43.37300535649306,69.53955061070735,39.59594754547398,73.31660842172641
2026-01-30 00:00:00+00:00,0.33193873158719917,-2.0875,54.758355414198846,41.61753651852331,67.89917430987438,37.82386546482511,71.69284536357259,60.95774111335635,47.81692221768081,74.09856000903189,44.023251163982614,77.89223106273008
2026-01-31 00:00:00+00:00,0.30470047733532957,-1.9958333333333333,52.48427395541761,39.28632278748877,65.68222512334646,35.47615800922134,69.49238990161388,58.03063865287875,44.83268748494991,71.2285898208076,41.02252270668248,75.03875459907502
2026-02-01 00:00:00+00:00,0.34008128565793605,-3.795833333333333,53.79653738183448,40.54147771713749,67.05159704653147,36.714826078132575,70.87824868553639,60.194340951331974,46.93928128663498,73.44940061602897,43.11262964763007,77.27605225503387
2026-02-02 00:00:00+00:00,0.391706944757605,-5.258333333333334,57.48806667626873,44.17604528654924,70.80008806598822,40.33294915887873,74.64318419365873,65.17623708320724,51.86421569348775,78.48825847292673,48.021119565817244,82.33135460059724
2026-02-03 00:00:00+00:00,0.3832749615013866,-3.6999999999999997,58.15490862284747,44.786431728500226,71.52338551719473,40.92703725478077,75.38277999091417,65.6286304835352,52.26015358918796,78.99710737788246,48.4007591154685,82.8565018516019
2026-02-04 00:00:00+00:00,0.3828532439597532,-2.9499999999999997,58.86083091818156,45.43609802860915,72.28556380775397,41.56046280593965,76.16119903042348,66.32386420412489,52.89913131455248,79.7485970936973,49.023496091882976,83.6242323163668
2026-02-05 00:00:00+00:00,0.3848306534211499,-2.3375,59.68042843520541,46.19966319630957,73.16119367410124,42.30785178984311,77.0530050805677,67.1936103355322,53.712845096636364,80.67437557442803,49.82103369016991,84.56618698089449
2026-02-06 00:00:00+00:00,0.3638063476036024,-0.6458333333333334,59.22481447276003,45.68835108637967,72.76127785914039,41.78045997806707,76.66916896745299,66.20882205036584,52.67235866398548,79.7452854367462,48.76446755567288,83.6531765450588
2026-02-07 00:00:00+00:00,0.30657865455061406,-0.4000000000000001,54.236736222201976,40.644922580213404,67.82854986419055,36.72105220423243,71.75242024017152,59.82758616568526,46.235772523696696,73.41939980767383,42.31190214771571,77.34327018365481
2026-02-08 00:00:00+00:00,0.33451220111206825,-3.7583333333333333,53.321504411654125,39.67425711217027,66.96875171113798,35.73438339092519,70.90862543238306,59.58344438057272,45.936197081088864,73.23069168005658,41.996323359843785,77.17056540130166
2026-02-09 00:00:00+00:00,0.37276607663088784,-4.2250000000000005,56.54598705736819,42.84347337983121,70.24850073490516,38.88764460583582,74.20432950890056,63.754416395217646,50.05190271768067,77.45693007275463,46.09607394368527,81.41275884675002
2026-02-10 00:00:00+00:00,0.3554357777656913,-1.8041666666666665,57.245135429709876,43.48780193936361,71.00246892005615,39.51614703317091,74.97412382624884,64.02097058217963,50.26363709183336,77.7783040725259,46.29198218564066,81.7499589787186
2026-02-11 00:00:00+00:00,0.34949355271743493,-0.5833333333333334,57.894502588012855,44.08251833930586,71.70648683671986,40.09508610586272,75.69391907016299,64.52344531855093,50.71146106984393,78.33542956725793,46.72402883640079,82.32286180070106
2026-02-12 00:00:00+00:00,0.38034331620747563,-2.1083333333333334,59.441165051856686,45.57459402131092,73.30773608240246,41.5714029302334,77.31092717347997,66.84065651354571,52.974085482999946,80.70722754409148,48.97089439192242,84.71041863516899
