timestamp,hotspot_temp,oil_temp,load_factor,K_max,ambient_temp,DLOL,LOL
2025-11-14T17:12:00.000Z,14.603374542890576,14.231842570455253,0.038180268465374624,2.0,1.6,4.563038115898885e-06,0.0008163630113788828
2025-11-14T17:14:00.000Z,14.593291185516229,14.221733168685839,0.038180268465374624,2.0,1.6,4.554701673235484e-06,0.0008209177130521183
2025-11-14T17:16:00.000Z,14.583431902750496,14.21184842028908,0.038180268465374624,2.0,1.6,4.5465646476789824e-06,0.0008254642776997973
2025-11-14T17:18:00.000Z,14.573791715157544,14.202183332967804,0.038180268465374624,2.0,1.6,4.538621962951485e-06,0.0008300028996627489
2025-11-14T17:20:00.000Z,14.564365753955697,14.19273302536478,0.038180268465374624,2.0,1.6,4.5308686854077285e-06,0.0008345337683481566
2025-11-14T17:22:00.000Z,14.55514925855844,14.183492724597377,0.038180268465374624,2.0,1.6,4.523300019454876e-06,0.0008390570683676115
2025-11-14T17:24:00.000Z,14.546137574170087,14.174457763847027,0.038180268465374624,2.0,1.6,4.51591130314283e-06,0.0008435729796707544
2025-11-14T17:26:00.000Z,14.537326149434863,14.16562358000224,0.038180268465374624,2.0,1.6,4.508698003917515e-06,0.0008480816776746719
2025-11-14T17:28:00.000Z,14.52871053413824,14.156985711354006,0.038180268465374624,2.0,1.6,4.501655714530772e-06,0.0008525833333892027
2025-11-14T17:30:00.000Z,14.520286376959346,14.148539795342398,0.038180268465374624,2.0,1.6,4.494780149099905e-06,0.0008570781135383026
2025-11-14T17:32:00.000Z,14.512049423273337,14.14028156635327,0.038180268465374624,2.0,1.6,4.488067139310627e-06,0.0008615661806776132
2025-11-14T17:34:00.000Z,14.503995513002586,14.1322068535639,0.038180268465374624,2.0,1.6,4.481512630757596e-06,0.0008660476933083708
2025-11-14T17:36:00.000Z,14.49612057851564,14.124311578836517,0.038180268465374624,2.0,1.6,4.475112679416661e-06,0.0008705228059877875
2025-11-14T17:38:00.000Z,14.488420642572855,14.11659175465863,0.038180268465374624,2.0,1.6,4.468863448243371e-06,0.0008749916694360308
2025-11-14T17:40:00.000Z,14.480891816317692,14.109043482129142,0.038180268465374624,2.0,1.6,4.462761203892561e-06,0.0008794544306399234
2025-11-14T17:42:00.000Z,14.47353029731265,14.101662948989198,0.038180268465374624,2.0,1.6,4.4568023135544005e-06,0.0008839112329534777
2025-11-14T17:44:00.000Z,14.466332367618831,14.094446427696807,0.038180268465374624,2.0,1.6,4.450983241901276e-06,0.0008883622161953789
2025-11-14T17:46:00.000Z,14.459294391918212,14.087390273544248,0.038180268465374624,2.0,1.6,4.445300548142609e-06,0.0008928075167435216
2025-11-14T17:48:00.000Z,14.452412815677606,14.080490922817301,0.038180268465374624,2.0,1.6,4.4397508831808755e-06,0.0008972472676267025
2025-11-14T17:50:00.000Z,14.44568416335346,14.073744890995398,0.038180268465374624,2.0,1.6,4.434330986867501e-06,0.0009016815986135699
2025-11-14T17:52:00.000Z,14.43910503663652,14.067148770991759,0.038180268465374624,2.0,1.6,4.42903768535275e-06,0.0009061106362989227
2025-11-14T17:54:00.000Z,14.432672112735508,14.060699231432645,0.038180268465374624,2.0,1.6,4.423867888526178e-06,0.0009105345041874489
2025-11-14T17:56:00.000Z,14.426382142698968,14.054393014974845,0.038180268465374624,2.0,1.6,4.418818587544779e-06,0.0009149533227749937
2025-11-14T17:58:00.000Z,14.42023194977435,14.048226936660553,0.038180268465374624,2.0,1.6,4.413886852445107e-06,0.0009193672096274388
2025-11-14T18:00:00.000Z,14.416440650025834,14.044420104531023,0.038180268465374624,2.0,1.7,4.4108493113938365e-06,0.0009237780589388326
2025-11-14T18:02:00.000Z,14.412733601382842,14.040697868671037,0.038180268465374624,2.0,1.7,4.407881215065109e-06,0.0009281859401538978
2025-11-14T18:04:00.000Z,14.409108931598581,14.037058349163495,0.038180268465374624,2.0,1.7,4.404980933657158e-06,0.0009325909210875549
2025-11-14T18:06:00.000Z,14.40556481003175,14.033499707867232,0.038180268465374624,2.0,1.7,4.402146877467624e-06,0.0009369930679650225
2025-11-14T18:08:00.000Z,14.402099446721959,14.030020147488663,0.038180268465374624,2.0,1.7,4.3993774958263255e-06,0.0009413924454608489
2025-11-14T18:10:00.000Z,14.398711091485719,14.026617910674064,0.038180268465374624,2.0,1.7,4.396671276061061e-06,0.0009457891167369099
2025-11-14T18:12:00.000Z,14.395398033032507,14.023291279122011,0.038180268465374624,2.0,1.7,4.394026742492512e-06,0.0009501831434794025
2025-11-14T18:14:00.000Z,14.392158598100476,14.020038572715558,0.038180268465374624,2.0,1.7,4.39144245546029e-06,0.0009545745859348627
2025-11-14T18:16:00.000Z,14.38899115061138,14.016858148673693,0.038180268465374624,2.0,1.7,4.3889170103765825e-06,0.0009589635029452393
2025-11-14T18:18:00.000Z,14.385894090844264,14.013748400721648,0.038180268465374624,2.0,1.7,4.386449036807966e-06,0.0009633499519820473
2025-11-14T18:20:00.000Z,14.382865854627527,14.010707758279647,0.038180268465374624,2.0,1.7,4.384037197583848e-06,0.0009677339891796311
2025-11-14T18:22:00.000Z,14.379904912548941,14.007734685669691,0.038180268465374624,2.0,1.7,4.381680187930612e-06,0.0009721156693675618
2025-11-14T18:24:00.000Z,14.377009769183212,14.004827681339957,0.038180268465374624,2.0,1.7,4.3793767346309214e-06,0.0009764950461021927
2025-11-14T18:26:00.000Z,14.374178962336723,14.00198527710644,0.038180268465374624,2.0,1.7,4.3771255952075576e-06,0.0009808721716974003
2025-11-14T18:28:00.000Z,14.371411062309043,13.999206037411446,0.038180268465374624,2.0,1.7,4.374925557129733e-06,0.00098524709725453
2025-11-14T18:30:00.000Z,14.368704671170867,13.99648855859856,0.038180268465374624,2.0,1.7,4.372775437042758e-06,0.0009896198726915728
2025-11-14T18:32:00.000Z,14.366058422057986,13.99383146820374,0.038180268465374624,2.0,1.7,4.370674080019833e-06,0.0009939905467715926
2025-11-14T18:34:00.000Z,14.363470978480946,13.99123342426214,0.038180268465374624,2.0,1.7,4.3686203588339975e-06,0.0009983591671304266
2025-11-14T18:36:00.000Z,14.360941033650063,13.988693114630351,0.038180268465374624,2.0,1.7,4.366613173251504e-06,0.0010027257803036781
2025-11-14T18:38:00.000Z,14.358467309815419,13.986209256323713,0.038180268465374624,2.0,1.7,4.364651449344866e-06,0.001007090431753023
2025-11-14T18:40:00.000Z,14.356048557621547,13.983780594868334,0.038180268465374624,2.0,1.7,4.362734138824797e-06,0.0010114531658918478
2025-11-14T18:42:00.000Z,14.353683555476426,13.981405903667518,0.038180268465374624,2.0,1.7,4.360860218391063e-06,0.0010158140261102388
2025-11-14T18:44:00.000Z,14.351371108934531,13.979083983382276,0.038180268465374624,2.0,1.7,4.359028689101216e-06,0.00102017305479934
2025-11-14T18:46:00.000Z,14.349110050093566,13.976813661325595,0.038180268465374624,2.0,1.7,4.357238575756949e-06,0.001024530293375097
2025-11-14T18:48:00.000Z,14.346899237004623,13.974593790870173,0.038180268465374624,2.0,1.7,4.355488926306996e-06,0.001028885782301404
2025-11-14T18:50:00.000Z,14.344737553095435,13.972423250869317,0.038180268465374624,2.0,1.7,4.3537788112671695e-06,0.0010332395611126711
2025-11-14T18:52:00.000Z,14.34262390660645,13.970300945090703,0.038180268465374624,2.0,1.7,4.3521073231551085e-06,0.0010375916684358263
2025-11-14T18:54:00.000Z,14.340557230039444,13.968225801662724,0.038180268465374624,2.0,1.7,4.350473575941799e-06,0.0010419421420117681
2025-11-14T18:56:00.000Z,14.338536479618371,13.966196772533145,0.038180268465374624,2.0,1.7,4.348876704516772e-06,0.001046291018716285
2025-11-14T18:58:00.000Z,14.336560634762213,13.96421283293978,0.038180268465374624,2.0,1.7,4.347315864168599e-06,0.0010506383345804536
2025-11-14T19:00:00.000Z,14.322502323983073,13.951143583346207,0.037964704931519176,2.0,1.2,4.336225889993185e-06,0.0010549745604704467
2025-11-14T19:02:00.000Z,14.309023916603204,13.938364761521381,0.037964704931519176,2.0,1.2,4.3256189254565995e-06,0.0010593001793959033
2025-11-14T19:04:00.000Z,14.296036098310948,13.925869913514884,0.037964704931519176,2.0,1.2,4.315421643936037e-06,0.0010636156010398394
2025-11-14T19:06:00.000Z,14.28347337600555,13.91365272879742,0.037964704931519176,2.0,1.2,4.305580121388582e-06,0.001067921181161228
2025-11-14T19:08:00.000Z,14.27128730945164,13.901707037073677,0.037964704931519176,2.0,1.2,4.296054293108338e-06,0.0010722172354543365
2025-11-14T19:10:00.000Z,14.259441675908636,13.890026805166018,0.037964704931519176,2.0,1.2,4.286814009419251e-06,0.0010765040494637556
2025-11-14T19:12:00.000Z,14.247909015475113,13.878606133967418,0.037964704931519176,2.0,1.2,4.277836227469458e-06,0.001080781885691225
2025-11-14T19:14:00.000Z,14.236668162676356,13.86743925546212,0.037964704931519176,2.0,1.2,4.269103010841238e-06,0.0010850509887020663
2025-11-14T19:16:00.000Z,14.225702482529176,13.856520529812496,0.037964704931519176,2.0,1.2,4.260600103858204e-06,0.0010893115888059245
2025-11-14T19:18:00.000Z,14.214998609822127,13.845844442510641,0.037964704931519176,2.0,1.2,4.252315914918952e-06,0.0010935639047208435
